,StudyID,ParticipantID,Fluent,Training,TestID,Type,TrialID,Font,Sample,Category,Response,Correct,Seen,Foil,RT,RTnorm,JoM,JoL,Date
92,1,1,False,Graphic designer,1,recognition,1,arial,examped,non-word,Sure not seen,1.0,not seen,examitional,3587.0,8.185071477532283,60,very easy to read,30-04-2019 19:03
93,1,1,False,Graphic designer,1,recognition,2,arial,without,word,Sure not seen,1.0,not seen,within,2779.0,7.929846429742503,60,very easy to read,30-04-2019 19:03
94,1,1,False,Graphic designer,1,recognition,3,arial,saying,word,Sure seen,1.0,seen,saying,1462.0,7.2875606403097235,60,very easy to read,30-04-2019 19:03
95,1,1,False,Graphic designer,1,recognition,4,arial,peoped,non-word,Sure seen,1.0,seen,peoped,1822.0,7.507690077819904,60,very easy to read,30-04-2019 19:03
96,1,1,False,Graphic designer,1,recognition,5,arial,pointed,word,Sure seen,1.0,seen,pointed,1116.0,7.017506142941256,60,very easy to read,30-04-2019 19:03
97,1,1,False,Graphic designer,1,recognition,6,arial,chaped,non-word,Sure seen,1.0,seen,chaped,1303.0,7.172424577124845,60,very easy to read,30-04-2019 19:03
98,1,1,False,Graphic designer,1,recognition,7,arial,invironment,non-word,Sure not seen,1.0,not seen,invironable,3657.0,8.204398418149381,60,very easy to read,30-04-2019 19:03
99,1,1,False,Graphic designer,1,recognition,8,arial,neiting,non-word,Sure not seen,1.0,not seen,neiminate,1203.0,7.0925737159746784,60,very easy to read,30-04-2019 19:03
100,1,1,False,Graphic designer,1,recognition,9,arial,happy,word,Sure seen,1.0,seen,happy,1216.0,7.103322062526113,60,very easy to read,30-04-2019 19:03
101,1,1,False,Graphic designer,1,recognition,10,arial,himself,word,Sure not seen,1.0,not seen,hills,1372.0,7.22402480828583,60,very easy to read,30-04-2019 19:03
102,1,1,False,Graphic designer,1,recognition,11,arial,meade,non-word,Sure seen,1.0,seen,meade,1260.0,7.138866999945524,60,very easy to read,30-04-2019 19:03
103,1,1,False,Graphic designer,1,recognition,12,arial,nodded,word,Sure not seen,1.0,not seen,nobody,1518.0,7.325148957955575,60,very easy to read,30-04-2019 19:03
104,1,1,False,Graphic designer,1,recognition,13,arial,trust,word,Sure seen,1.0,seen,trust,1036.0,6.943122422819428,60,very easy to read,30-04-2019 19:03
105,1,1,False,Graphic designer,1,recognition,14,arial,inderected,non-word,Sure not seen,1.0,not seen,incriance,2993.0,8.0040315078527,60,very easy to read,30-04-2019 19:03
106,1,1,False,Graphic designer,1,recognition,15,arial,herhaps,non-word,Sure seen,1.0,seen,herhaps,1238.0,7.121252453244542,60,very easy to read,30-04-2019 19:03
107,1,1,False,Graphic designer,1,recognition,16,arial,better,word,Sure not seen,1.0,not seen,besides,2744.0,7.917171988845776,60,very easy to read,30-04-2019 19:03
108,1,1,False,Graphic designer,2,lexical,1,sansforgetica,furnion,non-word,Sure non-word,1.0,,,5943.0,8.68996933536666,100,ok,30-04-2019 19:03
109,1,1,False,Graphic designer,2,lexical,2,sansforgetica,tempriation,non-word,Sure non-word,1.0,,,6117.0,8.718827059242566,100,ok,30-04-2019 19:03
110,1,1,False,Graphic designer,2,lexical,3,sansforgetica,necressor,non-word,Sure non-word,1.0,,,4916.0,8.500250470685925,100,ok,30-04-2019 19:03
111,1,1,False,Graphic designer,2,lexical,4,sansforgetica,women,word,Sure word,1.0,,,1543.0,7.341483852363161,100,ok,30-04-2019 19:03
112,1,1,False,Graphic designer,2,lexical,5,sansforgetica,children,word,Sure word,1.0,,,752.0,6.62273632394984,100,ok,30-04-2019 19:03
113,1,1,False,Graphic designer,2,lexical,6,sansforgetica,planning,word,Sure word,1.0,,,1204.0,7.093404625868766,100,ok,30-04-2019 19:03
114,1,1,False,Graphic designer,2,lexical,7,sansforgetica,purpose,word,Sure word,1.0,,,1068.0,6.97354301952014,100,ok,30-04-2019 19:03
115,1,1,False,Graphic designer,2,lexical,8,sansforgetica,perietail,non-word,Probably non-word,1.0,,,4197.0,8.34212526333359,100,ok,30-04-2019 19:03
116,1,1,False,Graphic designer,2,lexical,9,sansforgetica,incormately,non-word,Sure non-word,1.0,,,6311.0,8.75004942158424,100,ok,30-04-2019 19:03
117,1,1,False,Graphic designer,2,lexical,10,sansforgetica,appearance,word,Sure word,1.0,,,1856.0,7.526178913346146,100,ok,30-04-2019 19:03
118,1,1,False,Graphic designer,2,lexical,11,sansforgetica,discomision,non-word,Probably word,0.0,,,4648.0,8.444192298531748,100,ok,30-04-2019 19:03
119,1,1,False,Graphic designer,2,lexical,12,sansforgetica,miney,non-word,Sure non-word,1.0,,,3464.0,8.150179269682326,100,ok,30-04-2019 19:03
120,1,1,False,Graphic designer,2,lexical,13,sansforgetica,plain,word,Sure word,1.0,,,1259.0,7.138073034044347,100,ok,30-04-2019 19:03
121,1,1,False,Graphic designer,2,lexical,14,sansforgetica,president,word,Sure word,1.0,,,1294.0,7.165493475060845,100,ok,30-04-2019 19:03
122,1,1,False,Graphic designer,2,lexical,15,sansforgetica,signs,word,Sure word,1.0,,,1082.0,6.9865664594064265,100,ok,30-04-2019 19:03
123,1,1,False,Graphic designer,2,lexical,16,sansforgetica,larms,non-word,Sure non-word,1.0,,,4712.0,8.457867725331422,100,ok,30-04-2019 19:03
124,1,1,False,Graphic designer,2,lexical,17,sansforgetica,likelf,non-word,Sure non-word,1.0,,,2951.0,7.989899374942939,100,ok,30-04-2019 19:03
125,1,1,False,Graphic designer,2,lexical,18,sansforgetica,beginning,word,Sure word,1.0,,,1448.0,7.277938572945661,100,ok,30-04-2019 19:03
126,1,1,False,Graphic designer,2,lexical,19,sansforgetica,catch,word,Sure word,1.0,,,990.0,6.897704943128636,100,ok,30-04-2019 19:03
127,1,1,False,Graphic designer,2,lexical,20,sansforgetica,lonnot,non-word,Sure non-word,1.0,,,2283.0,7.733245646529795,100,ok,30-04-2019 19:03
128,1,1,False,Graphic designer,2,recognition,1,sansforgetica,lonour,non-word,Sure not seen,1.0,not seen,lonnot,6435.0,8.769507120030227,100,ok,30-04-2019 19:03
129,1,1,False,Graphic designer,2,recognition,2,sansforgetica,tempriation,non-word,Sure seen,1.0,seen,tempriation,1991.0,7.596392304064196,100,ok,30-04-2019 19:03
130,1,1,False,Graphic designer,2,recognition,3,sansforgetica,perietail,non-word,Sure not seen,0.0,seen,perietail,2722.0,7.909122183211411,100,ok,30-04-2019 19:03
131,1,1,False,Graphic designer,2,recognition,4,sansforgetica,places,word,Sure not seen,1.0,not seen,plain,1397.0,7.242082359256962,100,ok,30-04-2019 19:03
132,1,1,False,Graphic designer,2,recognition,5,sansforgetica,women,word,Sure seen,1.0,seen,women,1686.0,7.430114138561801,100,ok,30-04-2019 19:03
133,1,1,False,Graphic designer,2,recognition,6,sansforgetica,lational,non-word,Sure not seen,1.0,not seen,larms,1981.0,7.591357046698551,100,ok,30-04-2019 19:03
134,1,1,False,Graphic designer,2,recognition,7,sansforgetica,approach,word,Sure not seen,1.0,not seen,appearance,1495.0,7.3098814858247865,100,ok,30-04-2019 19:03
135,1,1,False,Graphic designer,2,recognition,8,sansforgetica,neeld,non-word,Sure not seen,1.0,not seen,necressor,1710.0,7.444248649496705,100,ok,30-04-2019 19:03
136,1,1,False,Graphic designer,2,recognition,9,sansforgetica,silence,word,Sure not seen,1.0,not seen,signs,1127.0,7.027314514039777,100,ok,30-04-2019 19:03
137,1,1,False,Graphic designer,2,recognition,10,sansforgetica,miney,non-word,Sure seen,1.0,seen,miney,1393.0,7.239214973779806,100,ok,30-04-2019 19:03
138,1,1,False,Graphic designer,2,recognition,11,sansforgetica,plans,word,Sure seen,0.0,not seen,planning,855.0,6.75110146893676,100,ok,30-04-2019 19:03
139,1,1,False,Graphic designer,2,recognition,12,sansforgetica,children,word,Sure seen,1.0,seen,children,731.0,6.594413459749778,100,ok,30-04-2019 19:03
140,1,1,False,Graphic designer,2,recognition,13,sansforgetica,purpose,word,Sure seen,1.0,seen,purpose,1024.0,6.931471805599453,100,ok,30-04-2019 19:03
141,1,1,False,Graphic designer,2,recognition,14,sansforgetica,catch,word,Sure seen,1.0,seen,catch,979.0,6.88653164253051,100,ok,30-04-2019 19:03
142,1,1,False,Graphic designer,2,recognition,15,sansforgetica,discoverent,non-word,Probably not seen,1.0,not seen,discomision,6234.0,8.737773460327283,100,ok,30-04-2019 19:03
143,1,1,False,Graphic designer,2,recognition,16,sansforgetica,likelf,non-word,Probably not seen,0.0,seen,likelf,1427.0,7.2633296174768365,100,ok,30-04-2019 19:03
144,1,2,False,Graphic designer,1,lexical,1,arial,lational,non-word,Probably word,0.0,,,3143.0,8.052933036797567,22,ok,30-04-2019 19:02
145,1,2,False,Graphic designer,1,lexical,2,arial,actual,word,Sure word,1.0,,,2139.0,7.668093709082406,22,ok,30-04-2019 19:02
146,1,2,False,Graphic designer,1,lexical,3,arial,drestion,non-word,Sure non-word,1.0,,,2915.0,7.977625098784593,22,ok,30-04-2019 19:02
147,1,2,False,Graphic designer,1,lexical,4,arial,catuirented,non-word,Sure non-word,1.0,,,3199.0,8.070593539949519,22,ok,30-04-2019 19:02
148,1,2,False,Graphic designer,1,lexical,5,arial,dissehons,non-word,Sure non-word,1.0,,,2829.0,7.947678571301568,22,ok,30-04-2019 19:02
