,Study ID,Participant ID,Native,Designer,Test ID,Test type,Trial ID,Font,Sample,Category,Response,Correct,Seen,Foil,Response time,JoM,JoL,Date
526,Pilot,7,yes,Non-designer,1,recognition,3,sansforgetica,everybody,word,Sure not seen,1,non-seen,every,2071,60,difficult to read,06-03-2019 17:13
527,Pilot,7,yes,Non-designer,1,recognition,4,sansforgetica,disruptics,non-word,Sure seen,1,seen,disruptics,2841,60,difficult to read,06-03-2019 17:13
528,Pilot,7,yes,Non-designer,1,recognition,5,sansforgetica,actual,word,Probably seen,0.6666666666666666,seen,actual,2487,60,difficult to read,06-03-2019 17:13
529,Pilot,7,yes,Non-designer,1,recognition,6,sansforgetica,wrong,word,Probably not seen,0.6666666666666667,non-seen,written,1927,60,difficult to read,06-03-2019 17:13
530,Pilot,7,yes,Non-designer,1,recognition,7,sansforgetica,comes,word,Probably not seen,0.3333333333333333,seen,comes,1521,60,difficult to read,06-03-2019 17:13
531,Pilot,7,yes,Non-designer,1,recognition,8,sansforgetica,sugoselves,non-word,Probably not seen,0.6666666666666667,non-seen,sugmaling,3424,60,difficult to read,06-03-2019 17:13
532,Pilot,7,yes,Non-designer,1,recognition,9,sansforgetica,possiols,non-word,Probably not seen,0.6666666666666667,non-seen,possecapped,2242,60,difficult to read,06-03-2019 17:13
533,Pilot,7,yes,Non-designer,1,recognition,10,sansforgetica,sister,word,Probably seen,0.6666666666666666,seen,sister,1902,60,difficult to read,06-03-2019 17:13
534,Pilot,7,yes,Non-designer,1,recognition,11,sansforgetica,afternoon,word,Sure not seen,1,non-seen,after,2152,60,difficult to read,06-03-2019 17:13
535,Pilot,7,yes,Non-designer,1,recognition,12,sansforgetica,starned,non-word,Probably not seen,0.6666666666666667,non-seen,starlex,3400,60,difficult to read,06-03-2019 17:13
536,Pilot,7,yes,Non-designer,1,recognition,13,sansforgetica,suggesent,non-word,Probably not seen,0.6666666666666667,non-seen,suggers,1984,60,difficult to read,06-03-2019 17:13
537,Pilot,7,yes,Non-designer,1,recognition,14,sansforgetica,trust,word,Probably not seen,0.3333333333333333,seen,trust,3817,60,difficult to read,06-03-2019 17:13
538,Pilot,7,yes,Non-designer,1,recognition,15,sansforgetica,sligince,non-word,Sure not seen,0,seen,sligince,2543,60,difficult to read,06-03-2019 17:13
539,Pilot,7,yes,Non-designer,1,recognition,16,sansforgetica,computer,word,Probably not seen,0.6666666666666667,non-seen,complex,1928,60,difficult to read,06-03-2019 17:13
540,Pilot,7,yes,Non-designer,2,lexical,1,inputsans,spite,word,Sure word,1,,,2496,54,ok,06-03-2019 17:13
541,Pilot,7,yes,Non-designer,2,lexical,2,inputsans,retter,non-word,Sure non-word,1,,,1657,54,ok,06-03-2019 17:13
542,Pilot,7,yes,Non-designer,2,lexical,3,inputsans,happered,non-word,Sure non-word,1,,,1568,54,ok,06-03-2019 17:13
543,Pilot,7,yes,Non-designer,2,lexical,4,inputsans,toward,word,Sure word,1,,,3000,54,ok,06-03-2019 17:13
544,Pilot,7,yes,Non-designer,2,lexical,5,inputsans,leceived,non-word,Sure non-word,1,,,2305,54,ok,06-03-2019 17:13
545,Pilot,7,yes,Non-designer,2,lexical,6,inputsans,expeatial,non-word,Sure non-word,1,,,1246,54,ok,06-03-2019 17:13
546,Pilot,7,yes,Non-designer,2,lexical,7,inputsans,capable,word,Sure word,1,,,1816,54,ok,06-03-2019 17:13
547,Pilot,7,yes,Non-designer,2,lexical,8,inputsans,frightened,word,Sure word,1,,,896,54,ok,06-03-2019 17:13
548,Pilot,7,yes,Non-designer,2,lexical,9,inputsans,anandations,non-word,Sure non-word,1,,,2864,54,ok,06-03-2019 17:13
549,Pilot,7,yes,Non-designer,2,lexical,10,inputsans,decommental,non-word,Sure non-word,1,,,1127,54,ok,06-03-2019 17:13
550,Pilot,7,yes,Non-designer,2,lexical,11,inputsans,protbation,non-word,Sure non-word,1,,,1800,54,ok,06-03-2019 17:13
551,Pilot,7,yes,Non-designer,2,lexical,12,inputsans,appeal,word,Sure word,1,,,1703,54,ok,06-03-2019 17:13
552,Pilot,7,yes,Non-designer,2,lexical,13,inputsans,covered,word,Sure word,1,,,1192,54,ok,06-03-2019 17:13
553,Pilot,7,yes,Non-designer,2,lexical,14,inputsans,sides,word,Sure word,1,,,1151,54,ok,06-03-2019 17:13
554,Pilot,7,yes,Non-designer,2,lexical,15,inputsans,wituraman,non-word,Sure non-word,1,,,1913,54,ok,06-03-2019 17:13
555,Pilot,7,yes,Non-designer,2,lexical,16,inputsans,mixtured,non-word,Probably non-word,0.6666666666666667,,,3577,54,ok,06-03-2019 17:13
556,Pilot,7,yes,Non-designer,2,lexical,17,inputsans,weapons,word,Sure word,1,,,1631,54,ok,06-03-2019 17:13
557,Pilot,7,yes,Non-designer,2,lexical,18,inputsans,agreement,word,Sure word,1,,,1480,54,ok,06-03-2019 17:13
558,Pilot,7,yes,Non-designer,2,lexical,19,inputsans,choose,word,Sure word,1,,,1113,54,ok,06-03-2019 17:13
559,Pilot,7,yes,Non-designer,2,lexical,20,inputsans,goverpream,non-word,Sure non-word,1,,,1702,54,ok,06-03-2019 17:13
560,Pilot,7,yes,Non-designer,2,recognition,1,inputsans,anandations,non-word,Probably not seen,0.3333333333333333,seen,anandations,2960,54,ok,06-03-2019 17:13
561,Pilot,7,yes,Non-designer,2,recognition,2,inputsans,wituraman,non-word,Sure seen,1,seen,wituraman,2240,54,ok,06-03-2019 17:13
562,Pilot,7,yes,Non-designer,2,recognition,3,inputsans,lecieve,non-word,Probably not seen,0.6666666666666667,non-seen,leceived,2489,54,ok,06-03-2019 17:13
563,Pilot,7,yes,Non-designer,2,recognition,4,inputsans,appeal,word,Probably seen,0.6666666666666666,seen,appeal,1551,54,ok,06-03-2019 17:13
564,Pilot,7,yes,Non-designer,2,recognition,5,inputsans,protbation,non-word,Sure seen,1,seen,protbation,2026,54,ok,06-03-2019 17:13
565,Pilot,7,yes,Non-designer,2,recognition,6,inputsans,expeatious,non-word,Probably not seen,0.6666666666666667,non-seen,expeatial,4622,54,ok,06-03-2019 17:13
566,Pilot,7,yes,Non-designer,2,recognition,7,inputsans,chosen,word,Probably seen,0.33333333333333337,non-seen,choose,1625,54,ok,06-03-2019 17:13
567,Pilot,7,yes,Non-designer,2,recognition,8,inputsans,capacity,word,Probably not seen,0.6666666666666667,non-seen,capable,2279,54,ok,06-03-2019 17:13
568,Pilot,7,yes,Non-designer,2,recognition,9,inputsans,spite,word,Probably not seen,0.3333333333333333,seen,spite,2911,54,ok,06-03-2019 17:13
569,Pilot,7,yes,Non-designer,2,recognition,10,inputsans,revelopment,non-word,Probably not seen,0.6666666666666667,non-seen,retter,2425,54,ok,06-03-2019 17:13
570,Pilot,7,yes,Non-designer,2,recognition,11,inputsans,agreement,word,Probably seen,0.6666666666666666,seen,agreement,1680,54,ok,06-03-2019 17:13
571,Pilot,7,yes,Non-designer,2,recognition,12,inputsans,trade,word,Probably seen,0.33333333333333337,non-seen,toward,1856,54,ok,06-03-2019 17:13
572,Pilot,7,yes,Non-designer,2,recognition,13,inputsans,weapons,word,Probably seen,0.6666666666666666,seen,weapons,1408,54,ok,06-03-2019 17:13
573,Pilot,7,yes,Non-designer,2,recognition,14,inputsans,decommental,non-word,Sure seen,1,seen,decommental,1975,54,ok,06-03-2019 17:13
574,Pilot,7,yes,Non-designer,2,recognition,15,inputsans,happlemas,non-word,Sure not seen,1,non-seen,happered,2130,54,ok,06-03-2019 17:13
575,Pilot,7,yes,Non-designer,2,recognition,16,inputsans,sight,word,Probably seen,0.33333333333333337,non-seen,sides,1679,54,ok,06-03-2019 17:13
576,Pilot,8,yes,Other designer,1,lexical,1,inputsans,branch,word,Sure word,1,,,5983,35,ok,11-02-2019 10:22
577,Pilot,8,yes,Other designer,1,lexical,2,inputsans,principle,word,Sure word,1,,,1568,35,ok,11-02-2019 10:22
578,Pilot,8,yes,Other designer,1,lexical,3,inputsans,neceeducted,non-word,Sure non-word,1,,,5313,35,ok,11-02-2019 10:22
579,Pilot,8,yes,Other designer,1,lexical,4,inputsans,venerweared,non-word,Sure non-word,1,,,3957,35,ok,11-02-2019 10:22
580,Pilot,8,yes,Other designer,1,lexical,5,inputsans,allond,non-word,Sure non-word,1,,,5545,35,ok,11-02-2019 10:22
581,Pilot,8,yes,Other designer,1,lexical,6,inputsans,infantics,non-word,Probably word,0.33333333333333337,,,4066,35,ok,11-02-2019 10:22
582,Pilot,8,yes,Other designer,1,lexical,7,inputsans,coffee,word,Sure word,1,,,1753,35,ok,11-02-2019 10:22
583,Pilot,8,yes,Other designer,1,lexical,8,inputsans,explitition,non-word,Probably word,0.33333333333333337,,,6241,35,ok,11-02-2019 10:22
584,Pilot,8,yes,Other designer,1,lexical,9,inputsans,distery,non-word,Probably non-word,0.6666666666666667,,,5601,35,ok,11-02-2019 10:22
585,Pilot,8,yes,Other designer,1,lexical,10,inputsans,whose,word,Sure word,1,,,1940,35,ok,11-02-2019 10:22
586,Pilot,8,yes,Other designer,1,lexical,11,inputsans,regular,word,Sure word,1,,,1334,35,ok,11-02-2019 10:22
587,Pilot,8,yes,Other designer,1,lexical,12,inputsans,association,word,Sure word,1,,,2007,35,ok,11-02-2019 10:22
588,Pilot,8,yes,Other designer,1,lexical,13,inputsans,setting,word,Sure word,1,,,1224,35,ok,11-02-2019 10:22
589,Pilot,8,yes,Other designer,1,lexical,14,inputsans,might,word,Sure word,1,,,1230,35,ok,11-02-2019 10:22
590,Pilot,8,yes,Other designer,1,lexical,15,inputsans,conferation,non-word,Probably non-word,0.6666666666666667,,,6509,35,ok,11-02-2019 10:22
591,Pilot,8,yes,Other designer,1,lexical,16,inputsans,experience,word,Sure word,1,,,1896,35,ok,11-02-2019 10:22
592,Pilot,8,yes,Other designer,1,lexical,17,inputsans,uncregately,non-word,Sure non-word,1,,,2909,35,ok,11-02-2019 10:22
593,Pilot,8,yes,Other designer,1,lexical,18,inputsans,mandersion,non-word,Sure non-word,1,,,2240,35,ok,11-02-2019 10:22
594,Pilot,8,yes,Other designer,1,lexical,19,inputsans,carturences,non-word,Sure non-word,1,,,3369,35,ok,11-02-2019 10:22
595,Pilot,8,yes,Other designer,1,lexical,20,inputsans,first,word,Sure word,1,,,1952,35,ok,11-02-2019 10:22
596,Pilot,8,yes,Other designer,1,recognition,1,inputsans,neceeducted,non-word,Probably seen,0.6666666666666666,seen,,7625,35,ok,11-02-2019 10:22
597,Pilot,8,yes,Other designer,1,recognition,2,inputsans,might,word,Sure seen,1,seen,,1851,35,ok,11-02-2019 10:22
598,Pilot,8,yes,Other designer,1,recognition,3,inputsans,reported,word,Sure not seen,1,non-seen,regular,6535,35,ok,11-02-2019 10:22
599,Pilot,8,yes,Other designer,1,recognition,4,inputsans,driftion,non-word,Sure not seen,1,non-seen,distery,3095,35,ok,11-02-2019 10:22
600,Pilot,8,yes,Other designer,1,recognition,5,inputsans,forms,word,Probably not seen,0.6666666666666667,non-seen,first,4608,35,ok,11-02-2019 10:22
601,Pilot,8,yes,Other designer,1,recognition,6,inputsans,principle,word,Sure seen,1,seen,,2155,35,ok,11-02-2019 10:22
602,Pilot,8,yes,Other designer,1,recognition,7,inputsans,chaped,non-word,Sure not seen,1,non-seen,carturences,2981,35,ok,11-02-2019 10:22
603,Pilot,8,yes,Other designer,1,recognition,8,inputsans,infantics,non-word,Sure seen,1,seen,,2177,35,ok,11-02-2019 10:22
604,Pilot,8,yes,Other designer,1,recognition,9,inputsans,conferation,non-word,Sure seen,1,seen,,1602,35,ok,11-02-2019 10:22
605,Pilot,8,yes,Other designer,1,recognition,10,inputsans,agaim,non-word,Sure not seen,1,non-seen,allond,2672,35,ok,11-02-2019 10:22
606,Pilot,8,yes,Other designer,1,recognition,11,inputsans,effect,word,Sure not seen,1,non-seen,experience,2184,35,ok,11-02-2019 10:22
607,Pilot,8,yes,Other designer,1,recognition,12,inputsans,venerweared,non-word,Sure seen,1,seen,,3164,35,ok,11-02-2019 10:22
608,Pilot,8,yes,Other designer,1,recognition,13,inputsans,branch,word,Sure seen,1,seen,,1517,35,ok,11-02-2019 10:22
609,Pilot,8,yes,Other designer,1,recognition,14,inputsans,setting,word,Probably seen,0.6666666666666666,seen,,3273,35,ok,11-02-2019 10:22
610,Pilot,8,yes,Other designer,1,recognition,15,inputsans,espernence,non-word,Probably seen,0.33333333333333337,non-seen,explitition,10589,35,ok,11-02-2019 10:22
611,Pilot,8,yes,Other designer,1,recognition,16,inputsans,actions,word,Sure not seen,1,non-seen,association,2497,35,ok,11-02-2019 10:22
612,Pilot,8,yes,Other designer,2,lexical,1,sansforgetica,music,word,Sure word,1,,,6392,30,easy to read,11-02-2019 10:22
613,Pilot,8,yes,Other designer,2,lexical,2,sansforgetica,minest,non-word,Sure non-word,1,,,6637,30,easy to read,11-02-2019 10:22
614,Pilot,8,yes,Other designer,2,lexical,3,sansforgetica,undonestes,non-word,Sure non-word,1,,,2147,30,easy to read,11-02-2019 10:22
615,Pilot,8,yes,Other designer,2,lexical,4,sansforgetica,deparations,non-word,Probably non-word,0.6666666666666667,,,4410,30,easy to read,11-02-2019 10:22
616,Pilot,8,yes,Other designer,2,lexical,5,sansforgetica,batchdour,non-word,Sure non-word,1,,,4628,30,easy to read,11-02-2019 10:22
617,Pilot,8,yes,Other designer,2,lexical,6,sansforgetica,deterienth,non-word,Sure non-word,1,,,3667,30,easy to read,11-02-2019 10:22
618,Pilot,8,yes,Other designer,2,lexical,7,sansforgetica,famous,word,Sure word,1,,,2062,30,easy to read,11-02-2019 10:22
619,Pilot,8,yes,Other designer,2,lexical,8,sansforgetica,aware,word,Sure word,1,,,1462,30,easy to read,11-02-2019 10:22
620,Pilot,8,yes,Other designer,2,lexical,9,sansforgetica,steet,non-word,Probably non-word,0.6666666666666667,,,4141,30,easy to read,11-02-2019 10:22
621,Pilot,8,yes,Other designer,2,lexical,10,sansforgetica,feepped,non-word,Sure non-word,1,,,2461,30,easy to read,11-02-2019 10:22
622,Pilot,8,yes,Other designer,2,lexical,11,sansforgetica,finally,word,Sure word,1,,,2156,30,easy to read,11-02-2019 10:22
623,Pilot,8,yes,Other designer,2,lexical,12,sansforgetica,below,word,Sure word,1,,,1584,30,easy to read,11-02-2019 10:22
624,Pilot,8,yes,Other designer,2,lexical,13,sansforgetica,pounds,word,Sure word,1,,,1531,30,easy to read,11-02-2019 10:22
625,Pilot,8,yes,Other designer,2,lexical,14,sansforgetica,cittes,non-word,Probably non-word,0.6666666666666667,,,7121,30,easy to read,11-02-2019 10:22
626,Pilot,8,yes,Other designer,2,lexical,15,sansforgetica,wrote,word,Sure word,1,,,2237,30,easy to read,11-02-2019 10:22
627,Pilot,8,yes,Other designer,2,lexical,16,sansforgetica,syster,non-word,Probably word,0.33333333333333337,,,6403,30,easy to read,11-02-2019 10:22
628,Pilot,8,yes,Other designer,2,lexical,17,sansforgetica,rather,word,Sure word,1,,,4711,30,easy to read,11-02-2019 10:22
629,Pilot,8,yes,Other designer,2,lexical,18,sansforgetica,communist,word,Sure word,1,,,2535,30,easy to read,11-02-2019 10:22
630,Pilot,8,yes,Other designer,2,lexical,19,sansforgetica,removed,word,Sure word,1,,,1495,30,easy to read,11-02-2019 10:22
631,Pilot,8,yes,Other designer,2,lexical,20,sansforgetica,polinize,non-word,Sure word,0,,,4582,30,easy to read,11-02-2019 10:22
632,Pilot,8,yes,Other designer,2,recognition,1,sansforgetica,deterienth,non-word,Probably seen,0.6666666666666666,seen,,5267,30,easy to read,11-02-2019 10:22
633,Pilot,8,yes,Other designer,2,recognition,2,sansforgetica,activities,word,Probably not seen,0.6666666666666667,non-seen,aware,9184,30,easy to read,11-02-2019 10:22
634,Pilot,8,yes,Other designer,2,recognition,3,sansforgetica,caparetter,non-word,Probably not seen,0.6666666666666667,non-seen,cittes,3371,30,easy to read,11-02-2019 10:22
635,Pilot,8,yes,Other designer,2,recognition,4,sansforgetica,famous,word,Sure seen,1,seen,,2367,30,easy to read,11-02-2019 10:22
636,Pilot,8,yes,Other designer,2,recognition,5,sansforgetica,plain,word,Sure not seen,1,non-seen,pounds,2188,30,easy to read,11-02-2019 10:22
637,Pilot,8,yes,Other designer,2,recognition,6,sansforgetica,succuader,non-word,Sure not seen,1,non-seen,steet,2546,30,easy to read,11-02-2019 10:22
638,Pilot,8,yes,Other designer,2,recognition,7,sansforgetica,batchdour,non-word,Sure seen,1,seen,,2627,30,easy to read,11-02-2019 10:22
639,Pilot,8,yes,Other designer,2,recognition,8,sansforgetica,starge,non-word,Sure not seen,1,non-seen,syster,2231,30,easy to read,11-02-2019 10:22
640,Pilot,8,yes,Other designer,2,recognition,9,sansforgetica,below,word,Sure not seen,0,seen,,2648,30,easy to read,11-02-2019 10:22
641,Pilot,8,yes,Other designer,2,recognition,10,sansforgetica,matitary,non-word,Sure not seen,1,non-seen,minest,2849,30,easy to read,11-02-2019 10:22
642,Pilot,8,yes,Other designer,2,recognition,11,sansforgetica,catch,word,Sure not seen,1,non-seen,communist,1399,30,easy to read,11-02-2019 10:22
643,Pilot,8,yes,Other designer,2,recognition,12,sansforgetica,removed,word,Probably not seen,0.3333333333333333,seen,,3625,30,easy to read,11-02-2019 10:22
644,Pilot,8,yes,Other designer,2,recognition,13,sansforgetica,feepped,non-word,Sure not seen,0,seen,,1897,30,easy to read,11-02-2019 10:22
645,Pilot,8,yes,Other designer,2,recognition,14,sansforgetica,while,word,Probably not seen,0.6666666666666667,non-seen,wrote,2462,30,easy to read,11-02-2019 10:22
646,Pilot,8,yes,Other designer,2,recognition,15,sansforgetica,deparations,non-word,Sure seen,1,seen,,2777,30,easy to read,11-02-2019 10:22
647,Pilot,8,yes,Other designer,2,recognition,16,sansforgetica,finally,word,Sure seen,1,seen,,1722,30,easy to read,11-02-2019 10:22
648,Pilot,9,yes,Non-designer,1,lexical,1,sansforgetica,states,word,Sure word,1,,,3425,60,very difficult to read,07-02-2019 18:14
649,Pilot,9,yes,Non-designer,1,lexical,2,sansforgetica,hamething,non-word,Sure non-word,1,,,2297,60,very difficult to read,07-02-2019 18:14
650,Pilot,9,yes,Non-designer,1,lexical,3,sansforgetica,giving,word,Sure word,1,,,1599,60,very difficult to read,07-02-2019 18:14
651,Pilot,9,yes,Non-designer,1,lexical,4,sansforgetica,plastic,word,Sure word,1,,,1393,60,very difficult to read,07-02-2019 18:14
652,Pilot,9,yes,Non-designer,1,lexical,5,sansforgetica,after,word,Sure word,1,,,1431,60,very difficult to read,07-02-2019 18:14
653,Pilot,9,yes,Non-designer,1,lexical,6,sansforgetica,curonoms,non-word,Sure non-word,1,,,3055,60,very difficult to read,07-02-2019 18:14
654,Pilot,9,yes,Non-designer,1,lexical,7,sansforgetica,politics,word,Sure word,1,,,1779,60,very difficult to read,07-02-2019 18:14
655,Pilot,9,yes,Non-designer,1,lexical,8,sansforgetica,improprians,non-word,Sure non-word,1,,,2209,60,very difficult to read,07-02-2019 18:14
656,Pilot,9,yes,Non-designer,1,lexical,9,sansforgetica,potervies,non-word,Sure non-word,1,,,1721,60,very difficult to read,07-02-2019 18:14
657,Pilot,9,yes,Non-designer,1,lexical,10,sansforgetica,taste,word,Sure word,1,,,1671,60,very difficult to read,07-02-2019 18:14
658,Pilot,9,yes,Non-designer,1,lexical,11,sansforgetica,first,word,Sure word,1,,,1017,60,very difficult to read,07-02-2019 18:14
659,Pilot,9,yes,Non-designer,1,lexical,12,sansforgetica,addicaches,non-word,Sure non-word,1,,,1905,60,very difficult to read,07-02-2019 18:14
660,Pilot,9,yes,Non-designer,1,lexical,13,sansforgetica,frantage,non-word,Sure non-word,1,,,1278,60,very difficult to read,07-02-2019 18:14
661,Pilot,9,yes,Non-designer,1,lexical,14,sansforgetica,brought,word,Sure word,1,,,2161,60,very difficult to read,07-02-2019 18:14
662,Pilot,9,yes,Non-designer,1,lexical,15,sansforgetica,exprinuous,non-word,Sure non-word,1,,,1919,60,very difficult to read,07-02-2019 18:14
663,Pilot,9,yes,Non-designer,1,lexical,16,sansforgetica,conscioning,non-word,Sure non-word,1,,,1444,60,very difficult to read,07-02-2019 18:14
664,Pilot,9,yes,Non-designer,1,lexical,17,sansforgetica,govelesses,non-word,Sure non-word,1,,,1877,60,very difficult to read,07-02-2019 18:14
665,Pilot,9,yes,Non-designer,1,lexical,18,sansforgetica,sector,word,Sure word,1,,,1576,60,very difficult to read,07-02-2019 18:14
666,Pilot,9,yes,Non-designer,1,lexical,19,sansforgetica,pasis,non-word,Sure non-word,1,,,1775,60,very difficult to read,07-02-2019 18:14
667,Pilot,9,yes,Non-designer,1,lexical,20,sansforgetica,sudden,word,Sure word,1,,,1752,60,very difficult to read,07-02-2019 18:14
