,StudyID,ParticipantID,TestID,Type,Order,Firstfont,Fluent,Training,isDesigner,Font,Correct,RT,RTnorm,RT_word,RT_nonword,RTnorm_word,RTnorm_nonword,AUC,AUC_word,AUC_nonword,JoL,JoM,Date,AUCnorm,Correctnorm,AUCnorm_word,AUCnorm_nonword
680,2,73,1,lexical,1,arial,True,Letter designer,True,arial,1.0,2071.1,7.575025139085322,1563.7,2578.5,7.354810086849465,7.854963113491014,1.0,,,75.0,26,14-04-2019 00:26,3.141592653589793,3.141592653589793,,
681,2,73,1,recognition,1,arial,True,Letter designer,True,arial,0.75,2263.15625,7.657311251587339,2316.0625,2210.25,7.74762382451184,7.700860910285914,0.75,0.625,0.875,25.0,50,14-04-2019 00:26,2.0943951023931953,2.0943951023931953,1.8234765819369754,2.4188584057763776
682,2,73,2,lexical,2,arial,True,Letter designer,True,sansforgetica,0.9,2859.8650000000002,7.878392458867944,2048.415,3671.315,7.624821602350101,8.208305187497396,0.8700000000000001,,,25.0,50,14-04-2019 00:26,2.4038666851365447,2.498091544796509,,
683,2,73,2,recognition,2,arial,True,Letter designer,True,sansforgetica,0.875,2812.5,7.886903692868768,2636.75,2988.25,7.877302377156724,8.00244321075809,0.90625,1.0,0.875,75.0,26,14-04-2019 00:26,2.519224165034773,2.4188584057763776,3.141592653589793,2.4188584057763776
684,2,74,1,lexical,1,arial,True,Letter designer,True,arial,0.75,1381.35,7.190299430027244,1038.7,1724.0,6.945725210233766,7.452402451223638,0.75,,,100.0,80,13-04-2019 23:55,2.0943951023931953,2.0943951023931953,,
685,2,74,1,recognition,1,arial,True,Letter designer,True,arial,0.6875,3271.376953125,7.7594602972344955,3952.375,2590.37890625,8.28207194303008,7.85955943984281,0.671875,0.5625,0.75,50.0,70,13-04-2019 23:55,1.9217036703859776,1.9551931012905357,1.696124157962962,2.0943951023931953
686,2,74,2,lexical,2,arial,True,Letter designer,True,sansforgetica,0.8,2739.85,7.7728749056937,2151.0,3328.7,7.67368812926773,8.110337116361933,0.8,,,50.0,70,13-04-2019 23:55,2.214297435588181,2.214297435588181,,
687,2,74,2,recognition,2,arial,True,Letter designer,True,sansforgetica,0.9375,3041.4375,7.822982940940119,3445.375,2637.5,8.144788030934397,7.877586777784322,1.0,1.0,1.0,100.0,80,13-04-2019 23:55,3.141592653589793,2.6362321433056364,3.141592653589793,3.141592653589793
688,2,75,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,1.0,2978.9,7.920680399180512,2060.6,3897.2,7.630752481510967,8.268013625551186,1.0,,,50.0,80,13-04-2019 20:12,3.141592653589793,3.141592653589793,,
689,2,75,1,recognition,1,sansforgetica,True,Non-designer,False,sansforgetica,0.8125,2645.125,7.807359864226415,2684.25,2606.0,7.895156638314245,7.8655717576847906,0.7890625,0.75,0.84375,100.0,70,13-04-2019 20:12,2.1872252017166036,2.245927859731928,2.0943951023931953,2.3288370922211326
690,2,75,2,lexical,2,sansforgetica,True,Non-designer,False,arial,1.0,1888.2287499999998,7.471114574242685,1421.8,2354.6575000000003,7.259678953495382,7.764150560629626,1.0,,,100.0,70,13-04-2019 20:12,3.141592653589793,3.141592653589793,,
691,2,75,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.9375,2147.27734375,7.620929023420262,2213.4296875,2081.125,7.70229848636385,7.6406638918650165,0.9375,0.875,1.0,50.0,80,13-04-2019 20:12,2.6362321433056364,2.6362321433056364,2.4188584057763776,3.141592653589793
692,2,76,1,lexical,1,sansforgetica,True,Letter designer,True,sansforgetica,1.0,1957.675,7.540292333599007,1511.5,2403.85,7.320857814219512,7.7848268977017305,1.0,,,0.0,15,13-04-2019 18:52,3.141592653589793,3.141592653589793,,
693,2,76,1,recognition,1,sansforgetica,True,Letter designer,True,sansforgetica,0.8125,1689.560546875,7.393231349679794,1395.25,1983.87109375,7.240828889668543,7.592805312825721,0.90625,0.84375,0.96875,100.0,64,13-04-2019 18:52,2.519224165034773,2.245927859731928,2.3288370922211326,2.7861714518995697
694,2,76,2,lexical,2,sansforgetica,True,Letter designer,True,arial,1.0,1777.3,7.429517184101563,1521.4,2033.2,7.327386242563201,7.617366185572747,1.0,,,100.0,64,13-04-2019 18:52,3.141592653589793,3.141592653589793,,
695,2,76,2,recognition,2,sansforgetica,True,Letter designer,True,arial,0.875,1888.25,7.501863275107316,1725.0,2051.5,7.45298232946546,7.626326511882241,0.8984375,0.8125,1.0,0.0,15,13-04-2019 18:52,2.4929011482619425,2.4188584057763776,2.245927859731928,3.141592653589793
696,2,77,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,0.9,2998.445,7.903769400715722,2009.1,3987.79,7.605442139584114,8.290992471721328,0.95,,,50.0,60,13-04-2019 18:09,2.6905658417935303,2.498091544796509,,
697,2,77,1,recognition,1,sansforgetica,True,Non-designer,False,sansforgetica,0.875,2349.5625,7.7038144519110325,1822.0,2877.125,7.507690077819904,7.964546810643858,0.875,0.875,0.875,100.0,60,13-04-2019 18:09,2.4188584057763776,2.4188584057763776,2.4188584057763776,2.4188584057763776
698,2,77,2,lexical,2,sansforgetica,True,Non-designer,False,arial,0.9,2310.1,7.649538164247891,1583.9,3036.3,7.367645439068375,8.018394947862966,0.9999999999999999,,,100.0,60,13-04-2019 18:09,3.1415926237874707,2.498091544796509,,
699,2,77,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.9375,2332.771484375,7.6889402772560675,2127.5,2538.04296875,7.66270286044753,7.839148578292564,0.9375,0.875,1.0,50.0,60,13-04-2019 18:09,2.6362321433056364,2.6362321433056364,2.4188584057763776,3.141592653589793
700,2,78,1,lexical,1,arial,True,Non-designer,False,arial,0.95,2204.45,7.656132770043497,1651.1,2757.8,7.4091970114377865,7.922188539407641,0.9500000000000001,,,100.0,57,13-04-2019 18:01,2.690565841793531,2.6905658417935303,,
701,2,78,1,recognition,1,arial,True,Non-designer,False,arial,0.6875,2398.25,7.763934427617687,2525.0,2271.5,7.83399634170946,7.728195685199458,0.7734375,0.6875,0.84375,0.0,37,13-04-2019 18:01,2.149423377693996,1.9551931012905357,1.9551931012905357,2.3288370922211326
702,2,78,2,lexical,2,arial,True,Non-designer,False,sansforgetica,0.9,2161.85625,7.627046053826417,1605.2,2718.5125,7.3810036383927615,7.907840134699369,0.9,,,0.0,37,13-04-2019 18:01,2.498091544796509,2.498091544796509,,
703,2,78,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.875,2147.298828125,7.658571638302683,2110.34765625,2184.25,7.654607978892947,7.689027799178204,0.859375,0.875,0.875,100.0,57,13-04-2019 18:01,2.3727991045985153,2.4188584057763776,2.4188584057763776,2.4188584057763776
704,2,79,1,lexical,1,arial,True,Non-designer,False,arial,1.0,2085.75,7.613188400811273,1726.5,2445.0,7.453851516830047,7.801800401908973,1.0,,,100.0,65,13-04-2019 17:29,3.141592653589793,3.141592653589793,,
705,2,79,1,recognition,1,arial,True,Non-designer,False,arial,0.75,2088.8125,7.61451616717854,2126.75,2050.875,7.662350271855994,7.626021810335047,0.8125,0.96875,0.6875,0.0,52,13-04-2019 17:29,2.245927859731928,2.0943951023931953,2.7861714518995697,1.9551931012905357
706,2,79,2,lexical,2,arial,True,Non-designer,False,sansforgetica,1.0,2176.9362499999997,7.646949077251408,1894.5724999999998,2459.3,7.546748498398902,7.807632035588037,1.0,,,0.0,52,13-04-2019 17:29,3.141592653589793,3.141592653589793,,
707,2,79,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.8125,2216.134765625,7.685715230110956,2175.875,2256.39453125,7.685186161472873,7.721523478201299,0.828125,0.8125,0.84375,100.0,65,13-04-2019 17:29,2.286634387020008,2.245927859731928,2.245927859731928,2.3288370922211326
708,2,80,1,lexical,1,arial,True,Non-designer,False,arial,1.0,3214.55,7.983989652353882,2286.3,4142.8,7.734690069340181,8.329127166714724,1.0,,,100.0,75,13-04-2019 17:25,3.141592653589793,3.141592653589793,,
709,2,80,1,recognition,1,arial,True,Non-designer,False,arial,0.9375,2917.310546875,7.8815849269723115,2436.5,3398.12109375,7.798317862283561,8.130977938368533,0.9921875,1.0,0.96875,50.0,75,13-04-2019 17:25,2.964584967301763,2.6362321433056364,3.141592653589793,2.7861714518995697
710,2,80,2,lexical,2,arial,True,Non-designer,False,sansforgetica,0.95,3627.25,8.087550999772843,2350.2,4904.3,7.762255709899841,8.497867650296348,1.0,,,50.0,75,13-04-2019 17:25,3.141592653589793,2.6905658417935303,,
711,2,80,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.875,3605.875,8.126703059416553,3417.125,3794.625,8.136554833243093,8.241340870718034,1.0,1.0,1.0,100.0,75,13-04-2019 17:25,3.141592653589793,2.4188584057763776,3.141592653589793,3.141592653589793
712,2,81,1,lexical,1,arial,True,Non-designer,False,arial,0.75,4198.9349999999995,8.305654127482146,3788.5699999999997,4609.3,8.239743918170507,8.435831280643468,0.77,,,100.0,29,13-04-2019 17:25,2.1412334361948187,2.0943951023931953,,
713,2,81,1,recognition,1,arial,True,Non-designer,False,arial,0.75,3252.3125,8.066905109469946,3190.75,3313.875,8.0680112778628,8.105873478506279,0.8984375,1.0,0.875,100.0,33,13-04-2019 17:25,2.4929011482619425,2.0943951023931953,3.141592653589793,2.4188584057763776
714,2,81,2,lexical,2,arial,True,Non-designer,False,sansforgetica,0.8,3997.3849999999998,8.24373996609371,3171.17,4823.6,8.06185588394965,8.481275816229438,1.0,,,100.0,33,13-04-2019 17:25,3.141592653589793,2.214297435588181,,
715,2,81,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.875,3170.015625,8.035230586670362,2737.125,3602.90625,7.914663378439906,8.18949609042622,0.875,0.875,0.875,100.0,29,13-04-2019 17:25,2.4188584057763776,2.4188584057763776,2.4188584057763776,2.4188584057763776
716,2,82,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,1.0,2795.15,7.858229383506502,2007.2,3583.1,7.604495995052212,8.183983626488473,1.0,,,50.0,37,13-04-2019 17:13,3.141592653589793,3.141592653589793,,
717,2,82,1,recognition,1,sansforgetica,True,Non-designer,False,sansforgetica,1.0,2474.75,7.736350007383981,2452.0,2497.5,7.804659297056102,7.823045510522709,1.0,1.0,1.0,100.0,50,13-04-2019 17:13,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
718,2,82,2,lexical,2,sansforgetica,True,Non-designer,False,arial,0.95,2042.2237499999999,7.577614531632809,1941.7,2142.7475,7.571319157000408,7.669844163053309,1.0,,,100.0,50,13-04-2019 17:13,3.141592653589793,2.6905658417935303,,
719,2,82,2,recognition,2,sansforgetica,True,Non-designer,False,arial,1.0,2610.64453125,7.79493159796415,1965.75,3255.5390625,7.583629130871626,8.088113151529827,1.0,1.0,1.0,50.0,37,13-04-2019 17:13,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
720,2,83,1,lexical,1,arial,True,Non-designer,False,arial,1.0,2058.25,7.594325314515485,1630.0,2486.5,7.396335293800808,7.818631378154794,1.0,,,100.0,35,13-04-2019 16:53,3.141592653589793,3.141592653589793,,
721,2,83,1,recognition,1,arial,True,Non-designer,False,arial,0.9375,2389.248046875,7.708518823505256,2111.62109375,2666.875,7.655211222362533,7.888662653942265,1.0,1.0,1.0,75.0,15,13-04-2019 16:53,3.141592653589793,2.6362321433056364,3.141592653589793,3.141592653589793
722,2,83,2,lexical,2,arial,True,Non-designer,False,sansforgetica,1.0,2209.8900000000003,7.649351318577343,1684.6,2735.18,7.4292834258812634,7.913952526218803,1.0,,,75.0,15,13-04-2019 16:53,3.141592653589793,3.141592653589793,,
723,2,83,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.9375,2677.4375,7.808269254366672,2315.625,3039.25,7.747434908484451,8.019366053435903,0.9921875,1.0,0.96875,100.0,35,13-04-2019 16:53,2.964584967301763,2.6362321433056364,3.141592653589793,2.7861714518995697
724,2,84,1,lexical,1,arial,True,Non-designer,False,arial,0.95,3337.7,8.034260621402359,2459.3,4216.1,7.807632035588037,8.346665809104989,1.0,,,100.0,37,13-04-2019 16:43,3.141592653589793,2.6905658417935303,,
725,2,84,1,recognition,1,arial,True,Non-designer,False,arial,0.9375,3700.625,8.146081640733799,3096.875,4304.375,8.038148817518353,8.367387226298963,0.9296875,0.875,1.0,50.0,29,13-04-2019 16:43,2.604842476361082,2.6362321433056364,2.4188584057763776,3.141592653589793
726,2,84,2,lexical,2,arial,True,Non-designer,False,sansforgetica,0.95,4100.85,8.223552357344026,2755.5,5446.2,7.92135419332329,8.602673396760636,1.0,,,50.0,29,13-04-2019 16:43,3.141592653589793,2.6905658417935303,,
727,2,84,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.8125,3599.083984375,8.09807878511814,2745.54296875,4452.625,7.917734137206547,8.401249088885411,0.890625,0.875,0.9375,100.0,37,13-04-2019 16:43,2.467462146922478,2.245927859731928,2.4188584057763776,2.6362321433056364
728,2,85,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,0.95,2344.435,7.681084237014881,1613.3,3075.57,7.386037049672098,8.03124552891615,0.9500000000000001,,,50.0,79,13-04-2019 16:35,2.690565841793531,2.6905658417935303,,
729,2,85,1,recognition,1,sansforgetica,True,Non-designer,False,sansforgetica,0.75,2194.177734375,7.639305314937021,2049.85546875,2338.5,7.625524566598217,7.757264977165941,0.625,0.65625,0.5625,100.0,81,13-04-2019 16:35,1.8234765819369754,2.0943951023931953,1.8886200307227774,1.696124157962962
730,2,85,2,lexical,2,sansforgetica,True,Non-designer,False,arial,0.9,1702.15,7.395442021009648,1442.9,1961.4,7.27441025630321,7.5814137829582195,1.0,,,100.0,81,13-04-2019 16:35,3.141592653589793,2.498091544796509,,
731,2,85,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.9375,1885.365234375,7.492176972632184,1676.73046875,2094.0,7.424601026634086,7.646831391430482,0.9921875,0.96875,1.0,50.0,79,13-04-2019 16:35,2.964584967301763,2.6362321433056364,2.7861714518995697,3.141592653589793
732,2,86,1,lexical,1,arial,True,Non-designer,False,arial,1.0,2148.66875,7.618368579931729,1837.4,2459.9375,7.5161068078373665,7.807891222099593,1.0,,,100.0,73,13-04-2019 16:07,3.141592653589793,3.141592653589793,,
733,2,86,1,recognition,1,arial,True,Non-designer,False,arial,0.875,2497.5625,7.768171247267011,2484.625,2510.5,7.817877021710763,7.82823721547476,0.953125,0.9375,1.0,75.0,74,13-04-2019 16:07,2.7051236248548736,2.4188584057763776,2.6362321433056364,3.141592653589793
734,2,86,2,lexical,2,arial,True,Non-designer,False,sansforgetica,1.0,2047.61875,7.589011318898177,1790.4,2304.8375,7.490194337557661,7.742765454030183,1.0,,,75.0,74,13-04-2019 16:07,3.141592653589793,3.141592653589793,,
735,2,86,2,recognition,2,arial,True,Non-designer,False,sansforgetica,1.0,2350.1875,7.721149768314217,2167.125,2533.25,7.681156683306051,7.837258342328427,1.0,1.0,1.0,100.0,73,13-04-2019 16:07,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
736,2,87,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,0.85,2353.2125,7.743233860441855,1982.4,2724.025,7.592063510874878,7.909865844907171,1.0,,,50.0,67,13-04-2019 16:04,3.141592653589793,2.34619382340565,,
737,2,87,1,recognition,1,sansforgetica,True,Non-designer,False,sansforgetica,0.8125,2094.826171875,7.632263049234664,2073.25,2116.40234375,7.6368727033313135,7.657472918452346,0.8125,0.625,1.0,100.0,67,13-04-2019 16:04,2.245927859731928,2.245927859731928,1.8234765819369754,3.141592653589793
738,2,87,2,lexical,2,sansforgetica,True,Non-designer,False,arial,0.9,2077.7,7.615415792314851,1767.0,2388.4,7.4770384723196965,7.778378964672838,0.9500000000000001,,,100.0,67,13-04-2019 16:04,2.690565841793531,2.498091544796509,,
739,2,87,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.9375,2002.263671875,7.590264270288152,1993.90234375,2010.625,7.597848974272316,7.606200897993291,0.9375,1.0,0.875,50.0,67,13-04-2019 16:04,2.6362321433056364,2.6362321433056364,3.141592653589793,2.4188584057763776
740,2,88,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,0.85,2163.05625,7.608689125265146,1458.9,2867.2125,7.28543800607785,7.961095582425126,0.95,,,50.0,42,13-04-2019 07:36,2.6905658417935303,2.34619382340565,,
741,2,88,1,recognition,1,sansforgetica,True,Non-designer,False,sansforgetica,0.75,1950.318359375,7.560421216283967,1938.76171875,1961.875,7.569804758959908,7.581655927596218,0.75,0.625,0.875,100.0,50,13-04-2019 07:36,2.0943951023931953,2.0943951023931953,1.8234765819369754,2.4188584057763776
742,2,88,2,lexical,2,sansforgetica,True,Non-designer,False,arial,0.85,1927.3,7.445563946582072,1183.0,2671.6,7.075808863978387,7.890432822851481,0.9,,,100.0,50,13-04-2019 07:36,2.498091544796509,2.34619382340565,,
743,2,88,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.9375,1960.94921875,7.550183138603321,1855.63671875,2066.26171875,7.525983160755746,7.633496320625503,0.9296875,0.84375,1.0,50.0,42,13-04-2019 07:36,2.604842476361082,2.6362321433056364,2.3288370922211326,3.141592653589793
744,2,89,1,lexical,1,arial,True,Non-designer,False,arial,1.0,2647.5787499999997,7.829977243936533,2372.2,2922.9575,7.771573073595175,7.980351225149229,1.0,,,75.0,25,13-04-2019 06:00,3.141592653589793,3.141592653589793,,
745,2,89,1,recognition,1,arial,True,Non-designer,False,arial,0.75,2951.6875,7.920437022836347,2942.5,2960.875,7.9870148391344316,7.993240111742746,0.796875,0.75,0.875,0.0,42,13-04-2019 06:00,2.206507612196199,2.0943951023931953,2.0943951023931953,2.4188584057763776
746,2,89,2,lexical,2,arial,True,Non-designer,False,sansforgetica,1.0,2458.0787499999997,7.784082188744878,2255.4575,2660.7,7.7211081138422815,7.886344525050516,1.0,,,0.0,42,13-04-2019 06:00,3.141592653589793,3.141592653589793,,
747,2,89,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.75,3336.052734375,8.055864059731926,3117.23046875,3554.875,8.044700216318532,8.17607517987513,0.78125,0.65625,0.875,75.0,25,13-04-2019 06:00,2.168202743440247,2.0943951023931953,1.8886200307227774,2.4188584057763776
748,2,90,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,1.0,2138.35,7.633004003299826,1882.6,2394.1,7.54040907911312,7.780762656339933,1.0,,,50.0,61,13-04-2019 04:59,3.141592653589793,3.141592653589793,,
749,2,90,1,recognition,1,sansforgetica,True,Non-designer,False,sansforgetica,0.75,3184.09765625,7.982615856571699,3373.75,2994.4453125,8.123780164332214,8.004514288889565,0.8125,0.78125,0.84375,100.0,62,13-04-2019 04:59,2.245927859731928,2.0943951023931953,2.168202743440247,2.3288370922211326
750,2,90,2,lexical,2,sansforgetica,True,Non-designer,False,arial,1.0,1921.8212500000002,7.532875684476091,1690.2424999999998,2153.4,7.432627288747513,7.674803267381616,1.0,,,100.0,62,13-04-2019 04:59,3.141592653589793,3.141592653589793,,
751,2,90,2,recognition,2,sansforgetica,True,Non-designer,False,arial,1.0,2821.625,7.8635132141373045,3249.875,2393.375,8.086371813045657,7.780459782693369,1.0,1.0,1.0,50.0,61,13-04-2019 04:59,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
752,2,91,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,0.9,3609.62,8.065623231796511,3062.8,4156.4400000000005,8.027084809238968,8.332414217645013,0.95,,,50.0,50,13-04-2019 04:33,2.6905658417935303,2.498091544796509,,
753,2,91,1,recognition,1,sansforgetica,True,Non-designer,False,sansforgetica,0.75,3117.455078125,8.012168365003781,3046.75,3188.16015625,8.021830727703612,8.067199275865951,0.7890625,0.6875,0.875,75.0,32,13-04-2019 04:33,2.1872252017166036,2.0943951023931953,1.9551931012905357,2.4188584057763776
754,2,91,2,lexical,2,sansforgetica,True,Non-designer,False,arial,0.85,3201.27,7.971685900036516,3318.34,3084.2,8.107219936868852,8.034047583423556,0.905,,,75.0,32,13-04-2019 04:33,2.514948441949053,2.34619382340565,,
755,2,91,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.6875,2908.5,7.934477596592386,2783.5,3033.5,7.9314644076235625,8.017472347382352,0.8203125,0.84375,0.8125,50.0,50,13-04-2019 04:33,2.2661082732516644,1.9551931012905357,2.3288370922211326,2.245927859731928
756,2,92,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,0.9,3280.1925,7.958366528983468,1934.6,4625.785,7.5676558657484465,8.439401365273794,1.0,,,25.0,50,13-04-2019 04:30,3.141592653589793,2.498091544796509,,
757,2,92,1,recognition,1,sansforgetica,True,Non-designer,False,sansforgetica,0.9375,2523.595703125,7.760836852610611,2066.125,2981.06640625,7.633430151237517,8.000036369931127,0.9765625,0.96875,1.0,100.0,50,13-04-2019 04:30,2.8341976025052897,2.6362321433056364,2.7861714518995697,3.141592653589793
758,2,92,2,lexical,2,sansforgetica,True,Non-designer,False,arial,0.95,2454.3925,7.691996449140791,1811.1,3097.685,7.50168967447049,8.038410337304946,0.9500000000000001,,,100.0,50,13-04-2019 04:30,2.690565841793531,2.6905658417935303,,
759,2,92,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.6875,3188.125,7.978095617339434,3048.75,3327.5,8.02248694953013,8.109976550269266,0.7578125,0.78125,0.6875,25.0,50,13-04-2019 04:30,2.112533262293099,1.9551931012905357,2.168202743440247,1.9551931012905357
760,2,93,1,lexical,1,arial,True,Non-designer,False,arial,0.95,4034.0,8.22798436073412,2879.6,5188.4,7.9654066745951475,8.554180643466518,0.9500000000000001,,,100.0,50,13-04-2019 02:56,2.690565841793531,2.6905658417935303,,
761,2,93,1,recognition,1,arial,True,Non-designer,False,arial,0.625,3482.0625,8.097229802533393,3197.125,3767.0,8.070007247450947,8.23403420769204,0.703125,0.75,0.65625,25.0,50,13-04-2019 02:56,1.9891427132383648,1.8234765819369754,2.0943951023931953,1.8886200307227774
762,2,93,2,lexical,2,arial,True,Non-designer,False,sansforgetica,1.0,5720.55,8.466987218824645,2957.3,8483.8,7.9920319688828805,9.045913741620756,1.0,,,25.0,50,13-04-2019 02:56,3.141592653589793,3.141592653589793,,
763,2,93,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.75,4383.96484375,8.280177519500585,3364.0546875,5403.875,8.120902277649167,8.5948715677985,0.84375,0.9375,0.78125,100.0,50,13-04-2019 02:56,2.3288370922211326,2.0943951023931953,2.6362321433056364,2.168202743440247
764,2,94,1,lexical,1,arial,True,Non-designer,False,arial,1.0,4106.325,8.082581471394588,1920.3,6292.35,7.560236702816067,8.74708988882308,1.0,,,100.0,86,13-04-2019 02:51,3.141592653589793,3.141592653589793,,
765,2,94,1,recognition,1,arial,True,Non-designer,False,arial,0.9375,2731.875,7.8003183707651065,3236.625,2227.125,8.08228639920793,7.708466795004134,0.9375,0.875,1.0,25.0,81,13-04-2019 02:51,2.6362321433056364,2.6362321433056364,2.4188584057763776,3.141592653589793
766,2,94,2,lexical,2,arial,True,Non-designer,False,sansforgetica,1.0,4152.95,8.11670542772724,2245.1,6060.8,7.71650534261417,8.709597083551705,1.0,,,25.0,81,13-04-2019 02:51,3.141592653589793,3.141592653589793,,
767,2,94,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.9375,3255.37109375,8.011038468333073,3349.125,3161.6171875,8.11645439667216,8.058838943868478,0.9375,1.0,0.875,100.0,86,13-04-2019 02:51,2.6362321433056364,2.6362321433056364,3.141592653589793,2.4188584057763776
768,2,95,1,lexical,1,arial,True,Non-designer,False,arial,0.95,2234.22125,7.589606608032237,2030.4,2438.0425,7.615988096960123,7.798950742210851,0.9500000000000001,,,100.0,72,13-04-2019 02:46,2.690565841793531,2.6905658417935303,,
769,2,95,1,recognition,1,arial,True,Non-designer,False,arial,0.875,2015.197265625,7.584700853073901,1963.76953125,2066.625,7.582621135414706,7.633672120871509,0.921875,0.84375,1.0,50.0,72,13-04-2019 02:46,2.575028322968715,2.4188584057763776,2.3288370922211326,3.141592653589793
770,2,95,2,lexical,2,arial,True,Non-designer,False,sansforgetica,0.95,2718.15,7.741436292077071,1808.9,3627.4,7.500474204707589,8.196271417183324,0.9500000000000001,,,50.0,72,13-04-2019 02:46,2.690565841793531,2.6905658417935303,,
771,2,95,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.9375,1872.759765625,7.493906133345554,1638.76953125,2106.75,7.4017009533898,7.652901754652463,0.9375,1.0,0.875,100.0,72,13-04-2019 02:46,2.6362321433056364,2.6362321433056364,3.141592653589793,2.4188584057763776
772,2,96,1,lexical,1,sansforgetica,True,Graphic designer,True,sansforgetica,0.85,3088.3849999999998,7.967989550352641,2351.6349999999998,3825.1349999999998,7.762866109900927,8.24934903975546,0.95,,,50.0,36,13-04-2019 01:40,2.6905658417935303,2.34619382340565,,
773,2,96,1,recognition,1,sansforgetica,True,Graphic designer,True,sansforgetica,0.6875,3388.400390625,8.051390400476398,3496.42578125,3280.375,8.159496520334908,8.09571302411139,0.671875,0.8125,0.46875,100.0,43,13-04-2019 01:40,1.9217036703859776,1.9551931012905357,2.245927859731928,1.5082555649984053
774,2,96,2,lexical,2,sansforgetica,True,Graphic designer,True,arial,1.0,2355.4175,7.726973343001812,2029.3,2681.535,7.615446184982923,7.894144670733845,1.0,,,100.0,43,13-04-2019 01:40,3.141592653589793,3.141592653589793,,
775,2,96,2,recognition,2,sansforgetica,True,Graphic designer,True,arial,0.875,2732.212890625,7.8647723260289295,2935.92578125,2528.5,7.984778110549087,7.835381520520038,0.8515625,0.84375,0.875,50.0,36,13-04-2019 01:40,2.35057913777521,2.4188584057763776,2.3288370922211326,2.4188584057763776
776,2,97,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,1.0,2310.7,7.700587342854725,2209.0,2412.4,7.700295203420117,7.788377381576832,1.0,,,25.0,19,13-04-2019 01:30,3.141592653589793,3.141592653589793,,
777,2,97,1,recognition,1,sansforgetica,True,Non-designer,False,sansforgetica,0.75,1802.21875,7.458491078366132,1876.0,1728.4375,7.53689712956617,7.454973100188997,0.875,0.875,0.875,25.0,40,13-04-2019 01:30,2.4188584057763776,2.0943951023931953,2.4188584057763776,2.4188584057763776
778,2,97,2,lexical,2,sansforgetica,True,Non-designer,False,arial,1.0,1973.98625,7.539962864950698,2073.7,1874.2724999999998,7.637089730303795,7.535975863113035,1.0,,,25.0,40,13-04-2019 01:30,3.141592653589793,3.141592653589793,,
779,2,97,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.9375,1763.03125,7.455885480327134,1663.4375,1862.625,7.416641523367076,7.529742062095624,0.984375,1.0,0.9375,25.0,19,13-04-2019 01:30,2.890936991253663,2.6362321433056364,3.141592653589793,2.6362321433056364
780,2,98,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,0.9,3531.00125,8.058679213417824,2920.3,4141.7025,7.9794416297109905,8.32886221417076,1.0,,,50.0,70,13-04-2019 01:05,3.141592653589793,2.498091544796509,,
781,2,98,1,recognition,1,sansforgetica,True,Non-designer,False,sansforgetica,0.8125,2603.4609375,7.797552962021501,2747.921875,2459.0,7.918600223171003,7.807510042216193,0.8828125,1.0,0.75,75.0,71,13-04-2019 01:05,2.442808668622055,2.245927859731928,3.141592653589793,2.0943951023931953
782,2,98,2,lexical,2,sansforgetica,True,Non-designer,False,arial,1.0,2343.55,7.67639649032122,1578.4,3108.7,7.364166954708406,8.04195991135337,1.0,,,75.0,71,13-04-2019 01:05,3.141592653589793,3.141592653589793,,
